Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Landsize_log,BuildingArea_log,Age
Flemington,2.0,u,395000.0,PI,Rendina,15/10/2016,4.4,3031.0,2.0,1.0,1.0,Moonee Valley,-37.7833,144.9255,Northern Metropolitan,3593.0,6.163781328925969,4.110873864173311,48.0
Flemington,2.0,u,476000.0,S,Alexkarbon,15/10/2016,4.4,3031.0,2.0,1.0,1.0,Moonee Valley,-37.783,144.93200000000004,Northern Metropolitan,3593.0,6.116311415275046,4.142198081998469,48.0
Flemington,1.0,h,250000.0,VB,Nelson,16/04/2016,4.4,3031.0,1.0,1.0,1.0,Moonee Valley,-37.7854,144.9326,Northern Metropolitan,3593.0,7.464760138015597,3.883642671569393,54.08087737272649
Flemington,2.0,u,556000.0,S,Woodards,16/07/2016,4.4,3031.0,2.0,2.0,1.0,Moonee Valley,-37.784,144.9356,Northern Metropolitan,3593.0,7.360129569070037,4.382026634673881,9.0
Flemington,2.0,h,845000.0,S,Nelson,18/03/2017,4.4,3031.0,2.0,1.0,1.0,Moonee Valley,-37.7838,144.9273,Northern Metropolitan,3593.0,5.195511946651656,4.484035873555833,108.0
Flemington,1.0,u,345000.0,SP,Nelson,18/06/2016,4.4,3031.0,1.0,1.0,1.0,Moonee Valley,-37.7826,144.9311,Northern Metropolitan,3593.0,7.623714984237243,3.8501476017100584,48.0
Flemington,3.0,h,1100000.0,VB,Nelson,18/06/2016,4.4,3031.0,3.0,2.0,0.0,Moonee Valley,-37.7857,144.9305,Northern Metropolitan,3593.0,5.19295685089021,5.017279836814924,118.0
Flemington,2.0,h,957000.0,SP,Nelson,22/05/2016,4.4,3031.0,2.0,1.0,0.0,Melbourne,-37.7847,144.9341,Northern Metropolitan,3593.0,5.111987788356544,4.461392741493908,109.85720733399307
Flemington,3.0,h,991000.0,S,Rendina,23/04/2016,4.4,3031.0,3.0,1.0,4.0,Moonee Valley,-37.7867,144.9249,Northern Metropolitan,3593.0,5.998936561946683,4.688393300226584,103.0
Flemington,3.0,h,850000.0,VB,Jellis,24/09/2016,4.4,3031.0,4.0,2.0,0.0,Moonee Valley,-37.7866,144.9343,Northern Metropolitan,3593.0,5.093750200806762,4.870506282695284,113.0
Flemington,1.0,u,395000.0,SP,Nelson,25/02/2017,4.4,3031.0,1.0,1.0,1.0,Moonee Valley,-37.788,144.9306,Northern Metropolitan,3593.0,6.70808408385307,3.9318256327243257,138.0
Flemington,2.0,u,349999.9999999999,VB,Jellis,26/07/2016,4.4,3031.0,2.0,1.0,1.0,Moonee Valley,-37.7857,144.9244,Northern Metropolitan,3593.0,6.096230914629161,4.0981224504921165,48.0
Flemington,3.0,h,1115000.0,S,Nelson,27/11/2016,4.4,3031.0,3.0,1.0,1.0,Moonee Valley,-37.7823,144.9278,Northern Metropolitan,3593.0,5.501258210544727,4.442651256490317,78.0
Flemington,2.0,u,420500.0,S,Jellis,28/05/2016,4.4,3031.0,2.0,1.0,1.0,Moonee Valley,-37.783,144.93200000000004,Northern Metropolitan,3593.0,6.136224541652482,3.970291913552122,48.0
Footscray,3.0,t,585000.0,S,Nelson,3/09/2016,6.4,3011.0,3.0,1.0,1.0,Maribyrnong,-37.7955,144.9063,Western Metropolitan,7570.0,5.560681631015528,4.631203410699308,76.34185537623057
Footscray,1.0,u,85000.0,PI,Burnham,3/09/2016,6.4,3011.0,1.0,1.0,0.0,Maribyrnong,-37.7911,144.89,Western Metropolitan,7570.0,4.477792550945263,3.577244046463978,11.0
Footscray,4.0,h,1225000.0,SP,Nelson,3/12/2016,6.4,3011.0,4.0,2.0,1.0,Maribyrnong,-37.7943,144.8875,Western Metropolitan,7570.0,5.768320995793772,4.875197323201151,103.0
Footscray,2.0,u,431000.0,SP,Jas,3/12/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7963,144.8853,Western Metropolitan,7570.0,6.429811130758031,4.299279894129888,24.828242661273634
Footscray,3.0,h,1003000.0,S,Naison,3/12/2016,6.4,3011.0,3.0,1.0,1.0,Maribyrnong,-37.797,144.9051,Western Metropolitan,7570.0,5.680172609017068,4.59511985013459,118.0
Footscray,3.0,h,840000.0,S,Sweeney,3/12/2016,6.4,3011.0,3.0,1.0,0.0,Maribyrnong,-37.7959,144.8863,Western Metropolitan,7570.0,5.10594547390058,4.543294782270004,118.0
Footscray,3.0,h,1362000.0,S,Village,3/12/2016,6.4,3011.0,3.0,2.0,0.0,Maribyrnong,-37.7958,144.9024,Western Metropolitan,7570.0,6.210600077024653,5.056245805348308,128.0
Footscray,4.0,h,977000.0,S,Village,3/12/2016,6.4,3011.0,4.0,2.0,1.0,Maribyrnong,-37.7983,144.8911,Western Metropolitan,7570.0,5.043425116919247,5.087596335232384,11.0
Footscray,1.0,u,216000.00000000012,S,Sweeney,4/02/2016,6.4,3011.0,1.0,1.0,1.0,Maribyrnong,-37.7907,144.8924,Western Metropolitan,7570.0,6.34797819015653,3.9318256327243257,48.0
Footscray,3.0,h,876000.0,S,Jas,4/03/2017,6.4,3011.0,3.0,2.0,2.0,Maribyrnong,-37.8012,144.8921,Western Metropolitan,7570.0,5.3230099791384085,4.672828834461906,28.0
Footscray,1.0,u,227000.0,S,Sweeney,4/03/2017,6.4,3011.0,1.0,1.0,1.0,Maribyrnong,-37.7907,144.8924,Western Metropolitan,7570.0,6.154010446444618,3.970291913552122,48.0
Footscray,4.0,t,841000.0,S,Jellis,4/03/2017,6.4,3011.0,4.0,2.0,2.0,Maribyrnong,-37.7959,144.8989,Western Metropolitan,7570.0,5.5254529391317835,5.081404364984463,18.0
Footscray,2.0,u,605000.0,SP,Jas,4/03/2017,6.4,3011.0,2.0,1.0,3.0,Maribyrnong,-37.8044,144.9064,Western Metropolitan,7570.0,7.9355873855892,4.477336814478207,18.0
Footscray,2.0,u,305000.0,PI,Burnham,4/03/2017,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.8014,144.8959,Western Metropolitan,7570.0,3.871201010907891,3.58351893845611,5.0
Footscray,2.0,t,480000.0,PI,Jas,6/08/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7919,144.8854,Western Metropolitan,7570.0,6.322565239927284,4.330733340286331,8.0
Footscray,1.0,u,357000.0,S,Village,6/08/2016,6.4,3011.0,1.0,1.0,0.0,Maribyrnong,-37.7964,144.9027,Western Metropolitan,7570.0,5.779822362238843,3.676877553633746,38.0
Footscray,3.0,h,910000.0,S,Village,6/08/2016,6.4,3011.0,3.0,1.0,1.0,Maribyrnong,-37.7913,144.8879,Western Metropolitan,7570.0,5.8916442118257715,4.77912349311153,78.0
Footscray,1.0,u,291000.0,PI,Sweeney,7/05/2016,6.4,3011.0,1.0,1.0,1.0,Maribyrnong,-37.7978,144.8918,Western Metropolitan,7570.0,6.501289670540389,3.8501476017100584,48.0
Footscray,2.0,h,375000.0,S,Sweeney,7/05/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7906,144.8856,Western Metropolitan,7570.0,6.409332508156974,4.235257732371807,50.0
Footscray,2.0,h,752000.0,SP,Jas,7/05/2016,6.4,3011.0,2.0,1.0,0.0,Maribyrnong,-37.7922,144.891,Western Metropolitan,7570.0,5.375278407684165,4.59511985013459,108.0
Footscray,3.0,h,1155000.0,S,Burnham,7/11/2016,6.4,3011.0,3.0,1.0,3.0,Maribyrnong,-37.7941,144.8924,Western Metropolitan,7570.0,6.373319789577012,4.795790545596741,68.0
Footscray,3.0,h,930000.0,PI,Sweeney,8/10/2016,6.4,3011.0,3.0,1.0,3.0,Maribyrnong,-37.7931,144.893,Western Metropolitan,7570.0,6.025865973825314,4.746264100963473,99.54267106712518
Footscray,2.0,u,490000.0,S,Sweeney,8/10/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.8006,144.881,Western Metropolitan,7570.0,5.890046070836267,4.272257134284077,15.16711722312084
Footscray,3.0,h,853000.0,S,Village,8/10/2016,6.4,3011.0,3.0,1.0,1.0,Maribyrnong,-37.7962,144.8851,Western Metropolitan,7570.0,5.663319712505495,4.955827057601261,8.0
Footscray,4.0,h,1290000.0,S,Sweeney/Advantage,8/10/2016,6.4,3011.0,3.0,1.0,2.0,Maribyrnong,-37.7969,144.9049,Western Metropolitan,7570.0,6.021023349349527,4.780946392172453,87.80315222964578
Footscray,3.0,u,480000.0,S,Nelson,8/10/2016,6.4,3011.0,3.0,1.0,1.0,Maribyrnong,-37.7949,144.9007,Western Metropolitan,7570.0,5.4293406964567215,4.51085950651685,33.0
Footscray,4.0,h,775000.0,S,Sweeney,8/10/2016,6.4,3011.0,2.0,1.0,2.0,Maribyrnong,-37.7901,144.8883,Western Metropolitan,7570.0,5.627621113690637,4.477336814478207,128.0
Footscray,2.0,h,900000.0,SP,Village,10/12/2016,6.4,3011.0,2.0,1.0,0.0,Maribyrnong,-37.7969,144.88299999999995,Western Metropolitan,7570.0,5.351858133476067,4.537493539529042,118.0
Footscray,2.0,u,281000.0,S,Sweeney,10/12/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7891,144.8912,Western Metropolitan,7570.0,6.0875171245492945,4.189654742026425,38.0
Footscray,4.0,h,1300000.0,S,hockingstuart,10/12/2016,6.4,3011.0,4.0,2.0,3.0,Maribyrnong,-37.7923,144.8848,Western Metropolitan,7570.0,6.228330540969427,5.25227342804663,68.0
Footscray,3.0,t,714000.0,S,Jas,10/12/2016,6.4,3011.0,3.0,2.0,2.0,Maribyrnong,-37.7948,144.8868,Western Metropolitan,7570.0,5.10594547390058,1.3862943611198908,10.0
Footscray,3.0,h,775000.0,SP,Jas,10/12/2016,6.4,3011.0,3.0,2.0,1.0,Maribyrnong,-37.8021,144.8924,Western Metropolitan,7570.0,5.288267030694535,5.04384575110793,56.87220522710891
Footscray,2.0,h,950000.0,PI,Burnham,11/02/2017,6.4,3011.0,2.0,1.0,2.0,Maribyrnong,-37.7909,144.8884,Western Metropolitan,7570.0,6.489204931325317,4.532599493153256,78.0
Footscray,3.0,u,674000.0,S,Jellis,11/02/2017,6.4,3011.0,3.0,2.0,1.0,Maribyrnong,-37.8016,144.9082,Western Metropolitan,7570.0,5.389928107975704,4.956920807643168,60.660739286700846
Footscray,3.0,h,760000.0,S,Biggin,12/06/2016,6.4,3011.0,3.0,1.0,1.0,Maribyrnong,-37.7975,144.8894,Western Metropolitan,7570.0,5.583496308781699,4.7535901911063645,108.0
Footscray,2.0,u,420000.0,VB,Village,12/06/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.8042,144.9049,Western Metropolitan,7570.0,5.612644467066117,4.330733340286331,8.0
Footscray,2.0,t,560000.0,S,Sweeney,12/11/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7969,144.8852,Western Metropolitan,7570.0,4.718498871295094,4.281768359736695,21.983039175064732
Footscray,2.0,h,575000.0,S,Burnham,12/11/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.796,144.899,Western Metropolitan,7570.0,5.093750200806762,4.340226979461828,18.0
Footscray,4.0,h,1100000.0,SP,Biggin,13/08/2016,6.4,3011.0,3.0,1.0,2.0,Maribyrnong,-37.802,144.889,Western Metropolitan,7570.0,6.452048954437226,4.761336419370682,69.27245853637669
Footscray,3.0,h,932000.0,S,Jas,13/08/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.8023,144.8915,Western Metropolitan,7570.0,6.113682179832232,4.875197323201151,108.0
Footscray,3.0,h,780000.0,S,Jas,14/05/2016,6.4,3011.0,3.0,1.0,2.0,Maribyrnong,-37.7935,144.8893,Western Metropolitan,7570.0,5.780743515792329,4.867534450455582,118.0
Footscray,2.0,u,295000.0,SP,Gunn&Co,15/10/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7903,144.891,Western Metropolitan,7570.0,6.496330392362951,4.248495242049359,58.0
Footscray,2.0,u,433000.0,SP,Jas,15/10/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.8017,144.8957,Western Metropolitan,7570.0,5.723072096686861,4.204692619390966,6.0
Footscray,2.0,t,410000.0,SP,Rendina,15/10/2016,6.4,3011.0,2.0,2.0,1.0,Maribyrnong,-37.7881,144.8838,Western Metropolitan,7570.0,4.189654742026425,4.394449154672439,4.0
Footscray,2.0,h,1170000.0,S,Sweeney,15/10/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7988,144.90200000000004,Western Metropolitan,7570.0,5.220355825078324,4.6443908991413725,118.0
Footscray,1.0,u,375000.0,S,Biggin,16/04/2016,6.4,3011.0,1.0,1.0,1.0,Maribyrnong,-37.8006,144.881,Western Metropolitan,7570.0,7.257277491813816,3.9318256327243257,98.0
Footscray,2.0,u,615000.0,S,Sweeney,16/04/2016,6.4,3011.0,2.0,1.0,3.0,Maribyrnong,-37.7975,144.8855,Western Metropolitan,7570.0,5.337538079701318,4.314686984677654,58.0
Footscray,3.0,h,747000.0,S,Jas,16/07/2016,6.4,3011.0,3.0,1.0,1.0,Maribyrnong,-37.8012,144.8924,Western Metropolitan,7570.0,5.5093883366279774,4.795790545596741,78.0
Footscray,1.0,u,275000.0,PI,Sweeney,16/07/2016,6.4,3011.0,1.0,1.0,1.0,Maribyrnong,-37.8053,144.9029,Western Metropolitan,7570.0,6.245398313557887,3.929647682869343,48.0
Footscray,3.0,h,1045000.0,S,Sweeney,16/07/2016,6.4,3011.0,3.0,2.0,2.0,Maribyrnong,-37.7976,144.8976,Western Metropolitan,7570.0,5.953243334287785,4.965345441668164,46.42776875341792
Footscray,3.0,h,775000.0,SP,Sweeney,16/07/2016,6.4,3011.0,3.0,1.0,1.0,Maribyrnong,-37.7956,144.8848,Western Metropolitan,7570.0,5.493061443340548,4.605170185988092,98.0
Footscray,2.0,u,571000.0,S,hockingstuart,16/07/2016,6.4,3011.0,2.0,2.0,1.0,Maribyrnong,-37.8025,144.9073,Western Metropolitan,7570.0,4.565283201300122,4.3694478524670215,5.0
Footscray,2.0,u,309999.9999999999,PI,Sweeney,17/09/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7878,144.8919,Western Metropolitan,7570.0,6.510521829664048,4.149830714315077,51.89375955423134
Footscray,1.0,u,305000.0,S,Burnham,17/09/2016,6.4,3011.0,1.0,1.0,1.0,Maribyrnong,-37.7903,144.8899,Western Metropolitan,7570.0,4.0943445622221,4.2626798770413155,53.0
Footscray,3.0,h,860500.0,S,Burnham,17/09/2016,6.4,3011.0,3.0,2.0,2.0,Maribyrnong,-37.7963,144.8862,Western Metropolitan,7570.0,5.777652323222656,5.43372200355424,38.0
Footscray,3.0,t,820000.0,SP,Sweeney,18/03/2017,6.4,3011.0,3.0,2.0,1.0,Maribyrnong,-37.8021,144.8976,Western Metropolitan,7570.0,4.812184355372417,4.958469455684238,48.72787339768365
Footscray,1.0,u,210000.0,VB,Trimson,18/03/2017,6.4,3011.0,1.0,1.0,1.0,Maribyrnong,-37.7878,144.8904,Western Metropolitan,7570.0,6.032457089162345,3.9565370546085528,48.069298009545946
Footscray,3.0,h,875000.0,S,Village,18/03/2017,6.4,3011.0,3.0,1.0,0.0,Maribyrnong,-37.8022,144.8924,Western Metropolitan,7570.0,5.572154032177765,4.532599493153256,85.73748473880755
Footscray,2.0,u,370000.0,SP,Sweeney,18/06/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7992,144.8961,Western Metropolitan,7570.0,6.0359333885214586,4.330733340286331,11.0
Footscray,2.0,h,711000.0,SP,Jas,18/06/2016,6.4,3011.0,2.0,1.0,2.0,Maribyrnong,-37.7968,144.8887,Western Metropolitan,7570.0,5.537334267018537,4.51085950651685,108.0
Footscray,3.0,u,665000.0,S,Greg,18/06/2016,6.4,3011.0,3.0,2.0,1.0,Maribyrnong,-37.8016,144.9082,Western Metropolitan,7570.0,5.397137534135281,4.956786308279323,60.7985532670607
Footscray,2.0,h,690500.0,SP,Rendina,19/11/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7903,144.8879,Western Metropolitan,7570.0,5.3612921657094255,4.59511985013459,118.0
Footscray,2.0,h,747000.0,S,Sweeney,19/11/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7964,144.8871,Western Metropolitan,7570.0,5.771441123130016,4.553876891600541,118.0
Footscray,2.0,h,858000.0,SP,Jas,22/05/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7966,144.9016,Western Metropolitan,7570.0,5.749392985908253,4.543294782270004,103.0
Footscray,4.0,t,699000.0,VB,Raine,22/08/2016,6.4,3011.0,4.0,2.0,2.0,Maribyrnong,-37.7905,144.8882,Western Metropolitan,7570.0,5.8509682499853986,4.844187086458591,3.0
Footscray,2.0,h,835000.0,SP,Jas,22/08/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7962,144.8844,Western Metropolitan,7570.0,5.407171771460119,4.700480365792417,98.0
Footscray,2.0,h,661000.0,S,Sweeney,22/08/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7946,144.8903,Western Metropolitan,7570.0,4.890349128221754,4.430816798843313,48.0
Footscray,2.0,h,757500.0,S,Sweeney,22/08/2016,6.4,3011.0,2.0,1.0,0.0,Maribyrnong,-37.7959,144.8901,Western Metropolitan,7570.0,5.556828061699537,4.6913478822291435,118.0
Footscray,1.0,u,282000.0,PI,Sweeney,24/09/2016,6.4,3011.0,1.0,1.0,1.0,Maribyrnong,-37.7949,144.9007,Western Metropolitan,7570.0,7.486613313139955,3.7612001156935624,43.0
Footscray,3.0,t,699000.0,S,Jas,24/09/2016,6.4,3011.0,3.0,1.0,1.0,Maribyrnong,-37.7922,144.8831,Western Metropolitan,7570.0,4.836281906951478,4.736198448394496,18.0
Footscray,3.0,h,850000.0,SP,Village,25/02/2017,6.4,3011.0,3.0,1.0,0.0,Maribyrnong,-37.795,144.88299999999995,Western Metropolitan,7570.0,5.25227342804663,4.605170185988092,88.0
Footscray,2.0,u,315000.0,PI,C21,25/02/2017,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7899,144.893,Western Metropolitan,7570.0,6.78332520060396,4.31748811353631,48.0
Footscray,3.0,h,740000.0,SP,Jas,25/02/2017,6.4,3011.0,3.0,1.0,1.0,Maribyrnong,-37.8059,144.901,Western Metropolitan,7570.0,5.356586274672012,4.553876891600541,108.0
Footscray,2.0,u,360000.0,S,Trimson,25/02/2017,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.8012,144.8964,Western Metropolitan,7570.0,6.097555431061101,4.185238885561118,15.489853292191583
Footscray,3.0,h,980000.0,S,GL,26/07/2016,6.4,3011.0,3.0,2.0,2.0,Maribyrnong,-37.7987,144.9034,Western Metropolitan,7570.0,5.2832037287379885,5.043425116919247,12.0
Footscray,3.0,u,561000.0,SP,Nelson,27/06/2016,6.4,3011.0,3.0,1.0,1.0,Maribyrnong,-37.7952,144.909,Western Metropolitan,7570.0,5.474232477457526,4.636088239280685,61.48590728522595
Footscray,2.0,u,316000.0,S,Burnham,27/06/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.789,144.8932,Western Metropolitan,7570.0,6.6385589836158525,4.02535169073515,58.0
Footscray,2.0,h,800000.0,S,Village,27/06/2016,6.4,3011.0,2.0,1.0,2.0,Maribyrnong,-37.7969,144.9042,Western Metropolitan,7570.0,5.564520407322694,4.613330820019814,78.0
Footscray,2.0,h,760000.0,PI,Burnham,27/06/2016,6.4,3011.0,2.0,1.0,0.0,Maribyrnong,-37.7988,144.9045,Western Metropolitan,7570.0,4.875197323201151,4.2626798770413155,98.0
Footscray,3.0,t,735000.0,S,Jas,27/06/2016,6.4,3011.0,3.0,2.0,2.0,Maribyrnong,-37.8001,144.8797,Western Metropolitan,7570.0,4.727387818712341,5.1298987149230735,8.0
Footscray,2.0,h,823000.0,S,Jas,27/06/2016,6.4,3011.0,2.0,1.0,0.0,Maribyrnong,-37.7946,144.8944,Western Metropolitan,7570.0,5.476463551931511,4.617588230458924,117.89730775193152
Footscray,4.0,h,1225000.0,SP,Nelson,27/11/2016,6.4,3011.0,4.0,2.0,1.0,Maribyrnong,-37.7943,144.8875,Western Metropolitan,7570.0,5.768320995793772,4.875197323201151,103.0
Footscray,2.0,u,295999.9999999999,S,Sweeney,27/11/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.789,144.8932,Western Metropolitan,7570.0,6.467101935280524,4.169235548817373,50.684269647034625
Footscray,3.0,h,886500.0,S,Greg,27/11/2016,6.4,3011.0,3.0,1.0,0.0,Maribyrnong,-37.7942,144.8933,Western Metropolitan,7570.0,5.594711379601839,4.655818013886008,85.62003177898919
Footscray,3.0,h,767500.0,S,Sweeney,28/05/2016,6.4,3011.0,3.0,2.0,0.0,Maribyrnong,-37.7942,144.8832,Western Metropolitan,7570.0,6.129050210060545,4.59511985013459,88.0
Footscray,2.0,u,395000.0,SP,Greg,28/05/2016,6.4,3011.0,2.0,2.0,1.0,Maribyrnong,-37.8006,144.9053,Western Metropolitan,7570.0,4.95399620785256,4.382026634673881,9.0
Footscray,4.0,h,815000.0,PI,Biggin,28/05/2016,6.4,3011.0,4.0,2.0,1.0,Maribyrnong,-37.7914,144.8957,Western Metropolitan,7570.0,5.91350300563827,5.0238805208462765,108.0
Footscray,3.0,t,757000.0,S,Jas,28/08/2016,6.4,3011.0,3.0,2.0,2.0,Maribyrnong,-37.7987,144.8807,Western Metropolitan,7570.0,4.634728988229636,4.634728988229636,7.0
Footscray,4.0,h,1450000.0,SP,Village,28/08/2016,6.4,3011.0,4.0,1.0,1.0,Maribyrnong,-37.7958,144.9001,Western Metropolitan,7570.0,6.684611727667927,5.081404364984463,108.0
Footscray,2.0,h,745000.0,S,Village,30/07/2016,6.4,3011.0,2.0,1.0,1.0,Maribyrnong,-37.7931,144.8938,Western Metropolitan,7570.0,5.87493073085203,4.31748811353631,128.0
Footscray,2.0,h,716000.0,S,Ray,30/07/2016,6.4,3011.0,2.0,1.0,2.0,Maribyrnong,-37.7939,144.8846,Western Metropolitan,7570.0,5.616771097666572,5.62040086571715,18.0
Glen Iris,3.0,h,1735000.0,S,hockingstuart,3/09/2016,9.2,3146.0,3.0,2.0,3.0,Boroondara,-37.854,145.0832,Southern Metropolitan,10412.0,6.523562306149512,5.14166355650266,83.0
Glen Iris,2.0,h,1699000.0,S,Jellis,3/09/2016,9.2,3146.0,3.0,1.0,2.0,Boroondara,-37.8573,145.077,Southern Metropolitan,10412.0,6.483107351457199,4.912832332372753,85.0642936977772
Glen Iris,4.0,h,3400000.0,VB,Kay,3/09/2016,9.2,3146.0,4.0,3.0,2.0,Stonnington,-37.8628,145.0436,Southern Metropolitan,10412.0,6.75343791859778,5.583496308781699,98.0
Glen Iris,5.0,h,3730000.0,PI,Abercromby's,3/09/2016,9.2,3146.0,4.0,3.0,2.0,Stonnington,-37.8637,145.0438,Southern Metropolitan,10412.0,6.824373670043086,5.869296913133774,93.0
Glen Iris,4.0,h,1800000.0,VB,Marshall,3/12/2016,9.2,3146.0,4.0,2.0,2.0,Boroondara,-37.8522,145.0893,Southern Metropolitan,10412.0,6.767343125265392,5.384495062789089,88.0
Glen Iris,4.0,h,1998000.0,S,J,3/12/2016,9.2,3146.0,4.0,2.0,1.0,Boroondara,-37.8513,145.0601,Southern Metropolitan,10412.0,6.606650186198215,5.214935757608986,16.0
Glen Iris,2.0,u,671000.0,S,Noel,4/03/2017,9.2,3146.0,2.0,1.0,1.0,Boroondara,-37.8555,145.0889,Southern Metropolitan,10412.0,4.6741577805732,4.454347296253507,58.0
Glen Iris,4.0,h,3110000.0,S,Jellis,4/03/2017,9.2,3146.0,4.0,2.0,4.0,Stonnington,-37.853,145.0491,Southern Metropolitan,10412.0,7.1846291527173145,5.074434227939879,101.87711761301239
Glen Iris,3.0,h,1780000.0,S,hockingstuart,4/03/2017,9.2,3146.0,3.0,1.0,2.0,Boroondara,-37.8599,145.0898,Southern Metropolitan,10412.0,6.4425401664681985,4.906828645148806,84.96466844385895
Glen Iris,3.0,h,1425000.0,S,Marshall,4/03/2017,9.2,3146.0,3.0,2.0,2.0,Boroondara,-37.8639,145.0641,Southern Metropolitan,10412.0,5.384495062789089,5.099866427824199,12.0
Glen Iris,3.0,h,1530000.0,S,Jellis,4/06/2016,9.2,3146.0,3.0,1.0,1.0,Boroondara,-37.8543,145.0889,Southern Metropolitan,10412.0,6.625392368007956,4.77912349311153,78.0
Glen Iris,4.0,h,1900000.0,PI,Jellis,4/06/2016,9.2,3146.0,4.0,4.0,2.0,Boroondara,-37.8646,145.0673,Southern Metropolitan,10412.0,6.5638555265321274,5.780743515792329,33.0
Glen Iris,2.0,h,1500000.0,S,Marshall,4/06/2016,9.2,3146.0,3.0,1.0,2.0,Boroondara,-37.8536,145.0911,Southern Metropolitan,10412.0,6.493753839851686,4.891824239303089,85.8738237254729
Glen Iris,3.0,h,1360000.0,PI,Fletchers,4/06/2016,9.2,3146.0,3.0,2.0,1.0,Boroondara,-37.852,145.0942,Southern Metropolitan,10412.0,6.558197802812269,4.90527477843843,78.0
Glen Iris,5.0,h,2175000.0,S,Fletchers,4/06/2016,9.2,3146.0,5.0,3.0,4.0,Boroondara,-37.8554,145.0611,Southern Metropolitan,10412.0,6.429719478039138,5.793013608384144,15.0
Glen Iris,4.0,h,2325000.0,PI,Marshall,4/06/2016,9.2,3146.0,4.0,3.0,2.0,Boroondara,-37.8523,145.0726,Southern Metropolitan,10412.0,6.459904454377535,5.752572638825633,88.0
Glen Iris,4.0,h,2538000.0,S,Marshall,6/08/2016,9.2,3146.0,4.0,2.0,3.0,Boroondara,-37.856,145.0691,Southern Metropolitan,10412.0,6.447305862541213,5.752572638825633,18.0
Glen Iris,4.0,h,2300000.0,VB,Jellis,6/08/2016,9.2,3146.0,4.0,3.0,4.0,Boroondara,-37.8552,145.082,Southern Metropolitan,10412.0,7.138073034044347,5.541263545158426,77.0
Glen Iris,2.0,u,550000.0,SP,Jellis,7/05/2016,9.2,3146.0,2.0,1.0,1.0,Stonnington,-37.8567,145.0435,Southern Metropolitan,10412.0,5.846392090006663,4.1588830833596715,50.0
Glen Iris,3.0,h,1600000.0,VB,Fletchers,7/05/2016,9.2,3146.0,3.0,2.0,1.0,Boroondara,-37.852,145.0942,Southern Metropolitan,10412.0,6.558197802812269,4.90527477843843,78.0
Glen Iris,3.0,h,2100000.0,VB,Marshall,7/05/2016,9.2,3146.0,3.0,2.0,2.0,Boroondara,-37.856,145.0705,Southern Metropolitan,10412.0,6.807934943699926,5.171958187046236,74.3374191693606
Glen Iris,3.0,h,2115000.0,S,Jellis,7/05/2016,9.2,3146.0,4.0,2.0,2.0,Boroondara,-37.8501,145.059,Southern Metropolitan,10412.0,6.61472560020376,5.062595033026967,98.0
Glen Iris,3.0,h,1700000.0,S,Jellis,7/05/2016,9.2,3146.0,3.0,2.0,2.0,Boroondara,-37.8602,145.0925,Southern Metropolitan,10412.0,6.439350371100098,5.241747015059643,67.0
Glen Iris,4.0,h,3500000.0,S,Kay,7/05/2016,9.2,3146.0,4.0,2.0,2.0,Stonnington,-37.8625,145.04399999999995,Southern Metropolitan,10412.0,6.756932389247553,5.548263988641946,77.23909213173465
Glen Iris,3.0,h,1750000.0,S,Jellis,7/05/2016,9.2,3146.0,3.0,2.0,2.0,Boroondara,-37.8556,145.06799999999996,Southern Metropolitan,10412.0,6.481577129276431,5.168320410828268,72.42914653096341
Glen Iris,3.0,h,967500.0,S,Marshall,7/11/2016,9.2,3146.0,3.0,2.0,1.0,Boroondara,-37.8515,145.0938,Southern Metropolitan,10412.0,5.455321115357702,4.877624338513857,39.90283324523739
