longitude,latitude,housing_median_age,ocean_proximity,median_house_value,total_rooms_log,total_bedrooms_log,population_log,households_log,median_income_log
-121.79,37.99,18.0,INLAND,164700.0,8.20166019080868,6.282266746896006,7.409741954080923,6.284134161070802,1.9068871306448527
-121.8,38.0,34.0,INLAND,122500.0,7.915348169263078,6.16541785423142,7.183111701743281,6.131226489483141,1.512221917717681
-121.8,37.99,16.0,INLAND,179500.0,8.032035314398824,6.144185634125646,7.362645270417825,6.102558594613569,1.8718021769015913
-121.77,37.99,4.0,INLAND,205100.0,8.6347984334905,6.660575149839686,7.795646536334594,6.57507584059962,1.8626682819047187
-121.88,38.03,10.0,INLAND,158600.0,7.926602599181384,6.429719478039138,6.952728644624869,6.152732694704104,1.6314146452374694
-121.9,38.04,36.0,INLAND,90200.0,7.306531398939505,5.805134968916488,6.732210706467206,5.560681631015528,0.7895476748462604
-121.86,38.04,52.0,INLAND,67500.0,5.493061443340548,4.0943445622221,5.241747015059643,4.007333185232471,0.8737172043150936
-121.87,38.02,52.0,INLAND,99400.0,7.725330037917135,6.0867747269123065,7.247080584585756,6.1675164908883415,1.31057355057975
-121.88,38.03,52.0,INLAND,101400.0,7.111512116496157,5.5254529391317835,6.587550014824796,5.44673737166631,1.0986122886681098
-121.9,38.03,51.0,INLAND,87700.00000000001,8.000684784514748,6.536691597591305,7.513163545234075,6.411818267709897,1.0997449802640433
-121.88,38.02,46.0,INLAND,87000.0,7.655864017616056,6.1463292576688975,7.1308988302963465,5.948034989180646,1.2736014736505998
-121.89,38.02,36.0,INLAND,94600.0,7.903965634032166,6.311734809152915,7.510977752014095,6.302618975744905,1.4672059220003693
-121.9,38.02,5.0,INLAND,181800.0,7.353081920515432,5.91350300563827,6.945051063725834,5.921578419643816,1.5293985380883417
-121.87,38.02,31.0,INLAND,117800.0,8.201111644442758,6.616065185132817,7.709756864454165,6.520621127558696,1.420430052049504
-121.88,38.0,16.0,INLAND,140300.0,7.8655717576847906,6.089044875446846,7.210079628170788,6.013715156042802,1.647638875049264
-121.88,38.01,9.0,INLAND,150000.0,8.58110651715989,7.158513997329321,7.947325027016463,7.0925737159746784,1.3183901825060178
-121.89,38.01,30.0,INLAND,134400.0,8.32239411311117,6.612041034833092,7.598399329323964,6.583409222158765,1.6530145095506448
-121.88,38.0,22.0,INLAND,151900.0,6.582025138892826,4.770684624465665,5.908082938168931,4.867534450455582,1.8421039803297241
-121.86,38.0,4.0,INLAND,165200.0,8.312871394342615,6.833031732786201,7.7142311448490855,6.745236349484363,1.5229427658110068
-121.86,38.0,16.0,INLAND,161700.0,8.076204527239026,6.142037405587356,7.316548177182976,6.118097198041348,1.8325814637483102
-121.89,37.99,4.0,INLAND,170500.0,7.683403681053826,6.393590753950631,6.834108738813838,6.135564891081739,1.629554216018925
-121.88,37.99,16.0,INLAND,174200.0,8.239593454305968,6.246106765481563,7.382124365737512,6.230481447578482,1.8821484689557357
-121.87,38.0,17.0,INLAND,144100.0,7.906178840394815,6.093569770045136,7.297091005160418,6.030685260261263,1.7671593523598221
-121.87,37.99,15.0,INLAND,163900.0,7.698029170272805,5.746203190540153,6.9584483932976555,5.7430031878094825,1.7881362466106003
-121.89,38.01,28.0,INLAND,103900.0,8.199738960630786,6.62273632394984,7.767687277186908,6.464588303689961,1.387343810255462
-121.9,38.02,12.0,INLAND,122200.0,7.311886164077165,5.8888779583328805,6.8501261661455,5.834810737062605,1.144764054689254
-121.9,38.01,16.0,INLAND,136000.0,7.865187954187467,6.12029741895095,7.436617265234227,6.1779441140506,1.733918469538205
-121.92,38.02,8.0,INLAND,156500.0,7.919719760924575,6.173786103901937,7.3310603052186325,6.184148890937483,1.8086165862944779
-121.89,38.01,32.0,INLAND,99200.0,6.90875477931522,5.241747015059643,6.498282149476434,5.3612921657094255,1.628691369355987
-121.9,38.01,34.0,INLAND,110600.0,8.237479288613633,6.642486801367256,7.7651449029361315,6.583409222158765,1.5069399623897508
-121.9,38.0,14.0,INLAND,162200.0,7.565793282428515,5.8971538676367405,6.898714534329988,5.777652323222656,1.6310819804919718
-121.9,38.0,14.0,INLAND,177500.0,7.8928255262511176,5.910796644040527,7.161622002939187,5.929589143389895,1.9529850627272751
-121.92,38.01,7.0,INLAND,166000.0,7.398174092970465,5.517452896464707,6.779921907472252,5.572154032177765,1.9634272533672168
-121.93,38.01,9.0,INLAND,160800.0,7.738488122494646,5.966146739123692,7.04141166379481,5.902633333401366,1.846295001876069
-121.93,38.02,13.0,INLAND,154800.0,7.329749689041512,5.659482215759621,6.846943139585379,5.733341276897746,1.813798156768617
-121.95,38.03,5.0,INLAND,143100.0,8.617400451833262,7.048607506891667,8.073402968986406,6.920671504248683,1.624661444205586
-121.94,38.03,27.0,INLAND,87100.0,7.411556287811163,6.171700597410915,7.040536390215956,6.042632833682381,0.9111173731001577
-121.96,38.02,35.0,INLAND,95300.0,7.898039690764619,6.297109319933935,7.251344983372214,6.226536669287466,1.390286382389428
-121.95,38.02,9.0,INLAND,100700.0,8.119993827725105,6.726233402358747,7.621684998724611,6.698268054115413,1.1318213784251445
-121.94,38.02,29.0,INLAND,113900.0,8.659733878198347,7.065613363597717,8.09162741160107,7.0317412587631285,1.3325506986099442
-121.92,38.03,16.0,INLAND,100200.0,7.685703061234547,6.142037405587356,7.252053951852814,6.075346031088684,1.5137196493751295
-121.92,38.02,16.0,INLAND,125000.0,7.518064181233078,5.87493073085203,7.161622002939187,5.82600010738045,1.6499462577715927
-121.91,38.02,15.0,INLAND,129800.0,7.995306620290822,6.326149473155099,7.431299675155903,6.269096283706261,1.5000024387342443
-121.97,38.04,38.0,INLAND,83500.0,7.826443135456014,6.318968113746434,7.3752557780097545,6.212606095751519,1.2762841635367137
-121.97,38.03,17.0,INLAND,139800.0,8.212297138229768,6.530877627725885,7.570443252057374,6.476972362889683,1.5484769840729584
-121.98,38.05,31.0,INLAND,98500.0,7.941295570906532,6.251903883165888,7.403061091090091,6.222576268071369,1.4738701621256458
-122.02,38.02,44.0,NEAR BAY,156900.0,7.290292882446597,5.5134287461649825,6.706862336602747,5.472270673671475,1.7697353763032133
-122.0,38.03,4.0,INLAND,165900.0,7.758760544157663,6.013715156042802,7.119635638017636,6.068425588244111,1.9519490211645594
-122.14,38.02,44.0,NEAR BAY,133900.0,7.3938782901077555,6.07073772800249,6.716594773520978,5.955837369464831,1.1158954047906693
-122.14,38.03,42.0,NEAR BAY,225000.0,4.77912349311153,3.5553480614894135,4.007333185232472,3.4339872044851463,1.2752231258541027
-122.13,38.02,52.0,NEAR BAY,166000.0,7.774435510302958,6.2324480165505225,6.846943139585379,6.113682179832232,1.3758146401645064
-122.13,38.01,48.0,NEAR BAY,144800.0,7.66105638236183,6.20455776256869,6.756932389247553,6.163314804034641,1.0481256863608521
-122.14,38.01,50.0,NEAR BAY,178300.0,7.473637108496206,5.834810737062605,6.60934924316738,5.75890177387728,1.7047480922384253
-122.13,38.01,51.0,NEAR BAY,139300.0,7.141245122350491,5.736572297479192,6.411818267709897,5.700443573390687,1.1623379795486546
-122.13,38.0,33.0,NEAR BAY,150800.0,7.945201132412759,6.481577129276431,7.095893221097532,6.46302945692067,1.2664122489430438
-122.16,38.02,40.0,NEAR BAY,196100.0,7.496097345175956,5.673323267171493,6.635946555686647,5.627621113690637,1.8126236244073641
-122.11,38.01,39.0,NEAR BAY,116100.0,7.1808311990445555,5.726847747587197,6.3561076606958915,5.44673737166631,1.4281797899933424
-122.11,38.01,41.0,NEAR BAY,129400.0,7.204892510204673,5.60947179518496,6.577861357721047,5.648974238161206,1.4777562365996306
-122.12,38.0,20.0,NEAR BAY,166400.0,8.852664927703866,7.247792581767846,8.07775756373692,7.19668657083435,1.649465991887173
-122.12,38.01,50.0,NEAR BAY,126500.0,7.170888478512505,5.575949103146316,6.539585955617669,5.480638923341991,1.59977134131733
-122.12,38.01,50.0,NEAR BAY,135700.0,7.461065514354283,5.87493073085203,6.731018100482083,5.8971538676367405,1.5280109137383713
-122.12,38.01,42.0,NEAR BAY,172400.0,7.70796153183549,5.908082938168931,6.762729506931879,5.945420608606575,1.632939572219192
-122.09,38.02,37.0,NEAR BAY,113700.0,7.463363045520021,5.8289456176102075,7.029087564149662,5.846438775057725,1.5856369022481482
-122.1,38.02,28.0,NEAR BAY,159700.0,8.368461137615839,6.715383386334681,7.643482907077201,6.655440350367647,1.5373617209692205
-122.07,38.0,37.0,NEAR BAY,156300.0,6.88653164253051,5.313205979041787,6.137727054086234,5.220355825078324,1.5314763709643886
-122.09,38.0,6.0,NEAR BAY,204200.0,9.229358377811945,7.5406215286571525,8.384347278082808,7.489970898834801,1.8247911982732472
-122.11,38.0,9.0,NEAR BAY,212600.0,8.138856750696325,6.369900982828227,7.2868764117507,6.298949246855942,1.9110228900548727
-122.08,37.99,19.0,NEAR BAY,199900.0,8.446341450444287,6.606650186198215,7.557472901614746,6.597145701886651,1.800207021309608
-122.09,37.99,19.0,NEAR BAY,205400.0,8.03073492409854,6.2285110035911835,7.480992162869525,6.202535517187923,1.8640181133807643
-122.11,37.99,16.0,NEAR BAY,206700.0,8.272315147956022,6.566672429803241,7.48605261786314,6.517671272912275,1.8131458091094275
-122.11,37.99,10.0,NEAR BAY,287700.0,7.9603236291488395,6.244166900663736,7.170888478512505,6.230481447578482,1.6840814554298662
-122.08,37.97,9.0,NEAR BAY,245200.0,7.880048200971577,6.0867747269123065,7.00850518208228,6.148468295917647,2.035737794730094
-122.09,37.97,5.0,NEAR BAY,294100.0,8.576216531865699,6.659293919683638,7.609862200913554,6.590301048196686,2.078953922813078
-122.11,37.98,11.0,NEAR BAY,297300.0,8.382975849296429,6.522092798170152,7.490529402060711,6.493753839851686,1.9650122509287997
-122.09,37.98,14.0,NEAR BAY,211000.0,8.590815331286851,6.77078942390898,7.739359202689098,6.771935555839602,1.9002401122221249
-122.12,37.99,33.0,NEAR BAY,225400.0,7.415175109613295,5.627621113690637,6.60934924316738,5.568344503761097,1.7360705633674662
-122.1,37.97,18.0,NEAR BAY,269600.0,8.372629740224884,6.486160788944089,7.469654172932128,6.472346294500901,1.9010771449900066
-122.1,37.96,20.0,NEAR BAY,228200.0,8.241966560231802,6.478509642208569,7.426549072397305,6.416732282512326,1.6784227838890518
-122.1,37.96,25.0,NEAR BAY,235500.0,7.226209010100671,5.332718793265369,6.345636360828596,5.4638318050256105,1.9974041375881608
-122.07,37.99,28.0,NEAR BAY,166900.0,8.105005537547246,6.354370040797351,7.502186486602924,6.393590753950631,1.7120125511377995
-122.07,37.98,12.0,NEAR BAY,186100.0,8.84159284680318,7.402451520818244,7.9865049385539955,7.292337176173877,1.6125131789510283
-122.07,37.97,20.0,NEAR BAY,211800.0,7.441906728051625,5.869296913133774,6.75343791859778,5.834810737062605,1.5531214969551967
-122.07,37.96,34.0,NEAR BAY,197100.0,7.4342573821331355,5.673323267171493,6.729824070489475,5.66988092298052,1.7946220348415316
-122.06,37.96,37.0,NEAR BAY,189600.0,7.487173694213739,5.749392985908253,6.670766320845874,5.720311776607412,1.666139555303404
-122.08,37.96,21.0,NEAR BAY,266000.0,9.119977931895791,7.336285660021297,8.229244416735913,7.315218389752975,1.9581068940095203
-122.06,37.95,36.0,NEAR BAY,186400.0,7.7025561132685825,5.958424693029782,6.85751406254539,5.916202062607435,1.7472152781434134
-122.07,37.95,39.0,NEAR BAY,190000.0,7.696212639346407,5.963579343618446,6.933423025730715,5.955837369464831,1.7208540557122807
-122.08,37.95,24.0,NEAR BAY,243000.0,8.062747901086354,6.3080984415095305,7.20934025660291,6.285998094508865,1.8028972136385109
-122.08,37.95,33.0,NEAR BAY,235600.0,6.950814768442584,5.062595033026967,6.054439346269371,5.003946305945459,1.7698887048098384
-122.07,37.96,37.0,NEAR BAY,196200.0,7.1049654482698426,5.298317366548036,6.315358001522335,5.272999558563747,1.7991487676599096
-122.06,37.96,10.0,NEAR BAY,182000.0,8.873047798971067,7.433666540166168,7.992944547318106,7.318539548567902,1.6057511245761051
-122.05,37.95,34.0,NEAR BAY,169400.0,7.25063551189868,5.627621113690637,6.6052979209482015,5.598421958998375,1.6438393391514328
-122.05,37.94,22.0,NEAR BAY,179300.0,8.333991247194975,7.085901464365611,7.498315870766981,7.078341579557671,1.2657920064647443
-122.06,37.94,19.0,NEAR BAY,235700.0,8.295548516225763,6.880384082186005,7.5480289699350145,6.795705775173514,1.260390944230735
-122.07,37.94,36.0,NEAR BAY,205100.0,7.878534196140362,6.192362489474872,7.013915474810528,6.1675164908883415,1.5053432618975078
-122.07,37.94,30.0,NEAR BAY,220800.0,7.13966033596492,5.6240175061873385,6.56244409369372,5.402677381872279,1.3589231643237587
-122.08,37.93,35.0,NEAR BAY,233200.0,8.304989580140361,6.536691597591305,7.513709247839705,6.4967749901858625,1.8043630427942736
-122.08,37.94,44.0,NEAR BAY,232100.0,7.689828668736484,5.8805329864007,6.8501261661455,5.905361848054571,1.7448425494403033
-122.07,37.94,43.0,NEAR BAY,265700.0,7.282761179605593,5.459585514144159,6.52795791762255,5.556828061699537,1.7001922757025645
-122.09,37.95,32.0,NEAR BAY,247900.0,7.200424892944957,5.3471075307174685,6.400257445308821,5.3471075307174685,1.9496887155586626
-122.09,37.94,29.0,NEAR BAY,273200.0,8.83869681234353,6.930494765951626,7.876638460975463,6.930494765951626,1.9729971054589721
-122.04,38.0,16.0,NEAR BAY,91100.0,8.032035314398824,6.598509028614515,7.277938572945661,6.565264970035361,1.4465424414652475
-122.04,37.99,32.0,NEAR BAY,134500.0,7.316548177182976,5.634789603169249,6.620073206530356,5.5909869805108565,1.4350845252893227
-122.04,37.99,36.0,NEAR BAY,136200.0,7.925157512224703,6.206575926724928,7.2991214627108,6.091309882077698,1.634130525024472
-122.05,37.97,16.0,NEAR BAY,250000.0,4.1108738641733105,2.3978952727983707,4.189654742026425,2.995732273553991,1.9651383817266042
-122.06,37.99,16.0,NEAR BAY,87499.99999999999,7.802209316247118,6.152732694704104,6.582025138892826,6.163314804034641,1.3361320059268265
-122.06,37.99,17.0,NEAR BAY,137500.0,7.1853870155804165,5.75890177387728,5.953243334287785,5.598421958998375,1.037764725335395
-122.05,38.0,36.0,NEAR BAY,136400.0,7.814803429489359,6.159095388491933,7.101675971619444,5.976350909297934,1.5546226336607873
-122.05,38.0,16.0,NEAR BAY,75000.0,6.990256500493881,5.384495062789089,5.877735781779639,5.4510384535657,1.207825373641426
-122.03,37.98,16.0,NEAR BAY,156300.0,7.098375638590786,6.169610732491456,6.4425401664681985,6.180016653652572,0.8710422884009863
-122.04,37.97,10.0,NEAR BAY,140600.0,6.882437470997847,5.75890177387728,6.448889394146858,5.659482215759621,1.1985179536429722
-122.03,38.0,25.0,NEAR BAY,178300.0,8.182559264068665,6.366470447731438,7.469654172932128,6.386879319362645,1.9065008466916333
-122.03,38.01,27.0,NEAR BAY,175900.0,8.079927770758275,6.333279628139691,7.418780882750794,6.3784261836515865,1.7175207192925226
-122.04,37.99,38.0,NEAR BAY,139900.0,7.892078421248119,6.295266001439646,7.229113877793302,6.175867270105761,1.5871309519115595
-122.03,37.98,45.0,NEAR BAY,138200.0,7.952615111651,6.342121418721152,7.140453043101158,6.284134161070802,1.5269689304026592
-122.02,38.0,28.0,NEAR BAY,178200.0,7.994969522697877,6.280395838960195,7.3727463664043285,6.159095388491933,1.7294407048287967
-122.03,37.99,35.0,NEAR BAY,169300.0,8.04044688130311,6.2878585601617845,7.387090235656757,6.340359303727752,1.7753251627646303
-122.02,37.99,37.0,NEAR BAY,161900.0,7.717796211013582,6.0330862217988015,7.121252453244542,5.986452005284438,1.6956156086751528
-122.03,37.99,37.0,NEAR BAY,166600.0,7.470793774195062,5.793013608384144,6.78332520060396,5.860786223465865,1.7209792871670078
-122.03,37.98,44.0,NEAR BAY,148900.0,7.134890851565884,5.53338948872752,6.212606095751519,5.384495062789089,1.4936004828581322
-122.01,37.98,25.0,NEAR BAY,165500.0,7.29776828253138,5.820082930352362,6.656726524178391,5.697093486505405,1.5080472841133856
-122.01,37.98,29.0,NEAR BAY,194000.0,7.601901959875166,5.924255797414532,6.863803391452954,5.916202062607435,1.6709092345222014
-122.0,37.98,32.0,INLAND,226900.0,6.921658184151129,5.135798437050262,6.07993319509559,5.159055299214529,1.8102213288157372
-122.0,37.97,27.0,INLAND,202800.0,7.820840879907344,6.061456918928017,7.066466970136958,6.068425588244111,1.8086329742296803
-122.01,37.97,32.0,NEAR BAY,211500.0,8.0106915391303,6.269096283706261,7.161622002939187,6.240275845170769,1.5357698435087637
-122.02,37.98,40.0,NEAR BAY,165500.0,7.494430215031565,5.996452088619021,6.6293632534374485,5.91350300563827,1.3469296375976139
-122.02,37.98,37.0,NEAR BAY,161700.0,7.29641326877392,5.840641657373398,6.663132695990803,5.805134968916488,1.48584553518147
-122.0,37.99,28.0,INLAND,192300.0,8.3030093814735,6.464588303689961,7.540090320145325,6.492239835020471,1.8657376710572107
-122.0,37.98,31.0,INLAND,193200.0,7.616283561580385,5.823045895483019,6.7661917146603505,5.834810737062605,1.806894356812325
-121.99,37.98,23.0,INLAND,184000.0,7.738052297689316,6.021023349349527,6.877296071497429,5.991464547107982,1.6962759410664383
-121.99,37.97,28.0,INLAND,217200.0,7.951559331155252,6.061456918928017,7.224753405767971,6.095824562432225,1.9759542704036899
-122.0,37.98,35.0,INLAND,182000.0,7.084226422097916,5.308267697401205,6.284134161070802,5.153291594497779,1.7786573433497272
-122.0,37.98,36.0,INLAND,161300.0,6.003887067106539,4.356708826689592,5.472270673671475,4.48863636973214,1.7092832474038167
-122.01,37.98,34.0,NEAR BAY,161000.0,7.136483208590247,5.5909869805108565,6.459904454377535,5.53338948872752,1.619526847542641
-122.01,37.99,28.0,NEAR BAY,144900.0,7.550135342488429,5.996452088619021,6.823286122355687,5.863631175598097,1.5652979194398993
-121.95,37.96,18.0,INLAND,259500.0,7.9157131993821155,5.976350909297934,6.9782137426306985,5.926926025970411,1.9662168509652076
-121.97,37.97,27.0,INLAND,210500.0,7.433666540166168,5.66988092298052,6.694562058521095,5.6937321388027,1.9624581861940167
-121.97,37.97,24.0,INLAND,244100.0,7.193685818395112,5.214935757608986,6.48768401848461,5.327876168789581,1.7932916282061315
-121.97,37.96,28.0,INLAND,184800.0,7.2682230211595655,5.673323267171493,6.777646593635117,5.749392985908253,1.7559768390882828
-121.96,37.96,28.0,INLAND,229200.0,7.516977224604321,5.6131281063880705,6.802394763324311,5.602118820879701,1.8268852712034291
-121.96,37.95,7.0,INLAND,196100.0,8.137103389639302,6.608000625296087,7.367708572374371,6.517671272912275,1.5289434360617844
-121.98,37.96,22.0,INLAND,204100.0,8.002359546252707,6.366055587958359,7.259116128097101,6.293419278846481,1.536867219599265
-121.97,37.97,26.0,INLAND,240200.0,7.589841512182657,5.579729825986222,6.706862336602747,5.6131281063880705,1.9097202668616198
-121.98,37.97,26.0,INLAND,231100.0,7.906547232368036,5.968707559985366,7.117205503164344,6.016157159698354,1.9404236973950149
-121.98,37.97,26.0,INLAND,213200.0,7.915348169263078,6.061456918928017,7.183111701743281,6.066108090103747,1.8316530328897318
-121.99,37.97,22.0,INLAND,207200.0,7.945909598613133,6.234410725718371,7.148345743900068,6.163314804034641,1.8137329411494532
-121.99,37.97,30.0,INLAND,184100.0,8.108021221376747,6.380122536899765,7.293697720601438,6.298949246855942,1.724033651831792
-122.0,37.96,32.0,INLAND,179000.0,8.121183242078828,6.502790045915623,7.591357046698551,6.520621127558696,1.547562508716013
-122.0,37.96,28.0,INLAND,190700.0,8.311889558230359,6.570882962339584,7.617759576608505,6.473890696352274,1.7197799994358907
-121.96,37.95,13.0,INLAND,167800.0,8.076204527239026,6.641182169740591,7.395107546562485,6.573680166960646,1.4075420222829218
-121.97,37.95,8.0,INLAND,246700.0,8.355614995760183,6.565264970035361,7.5411524551363085,6.4967749901858625,1.8611300471527261
-121.98,37.96,12.0,INLAND,126700.0,8.526945482858915,7.023758954738443,7.700747794511798,6.922643891475888,1.4248658250949908
-121.99,37.96,16.0,INLAND,260400.0,8.109224953089955,6.173786103901937,7.293697720601438,6.135564891081739,2.153690575312491
-121.99,37.96,17.0,INLAND,200600.0,7.921898411023797,6.049733455231958,7.113956109566034,6.056784013228625,1.8851283720335033
-121.98,37.95,14.0,INLAND,267400.0,8.74687531957003,6.75110146893676,7.9102237070973445,6.710523109452428,2.046026940390086
-121.98,37.95,16.0,INLAND,265900.0,8.001355025826703,6.008813185442595,7.183870715062453,5.986452005284438,2.0518262246468515
-122.01,37.97,34.0,NEAR BAY,206200.0,8.089482474360754,6.212606095751519,7.1316985104669115,6.171700597410915,1.8530740490471476
-122.02,37.97,36.0,NEAR BAY,171000.0,7.759187438507795,6.07993319509559,7.083387847625295,6.0330862217988015,1.6094379124341003
-122.03,37.97,45.0,NEAR BAY,151100.0,7.3864708488298945,5.82600010738045,6.763884908562435,5.820082930352362,1.4469189829363254
-122.04,37.97,26.0,NEAR BAY,160900.0,7.81237820598861,6.440946540632921,7.069023426578259,6.352629396319567,1.3828133092832349
-122.03,37.97,20.0,NEAR BAY,166700.0,8.286269452783065,6.837332814685591,7.874739125171811,6.806829360392176,1.3841671001037166
-122.04,37.96,16.0,NEAR BAY,106300.0,7.97728198675515,6.584791392385716,7.441906728051625,6.542471960506805,1.363460644710947
-122.04,37.97,21.0,NEAR BAY,112500.0,8.771215062375383,7.517520850603031,8.19478163844336,7.459338895220296,1.2765073965091507
-122.04,37.97,39.0,NEAR BAY,151000.0,7.188412736496954,5.5053315359323625,6.559615237493242,5.568344503761097,1.4343223301304722
-122.04,37.96,20.0,NEAR BAY,151800.0,7.042286171939743,5.849324779946859,6.361302477572996,5.700443573390687,1.1759127783578978
-122.05,37.96,35.0,NEAR BAY,159800.0,7.692113339595466,5.953243334287785,7.051855622955894,5.996452088619021,1.5780710766846004
-122.04,37.96,28.0,NEAR BAY,165700.0,7.0967213784947605,5.53338948872752,6.586171654854675,5.53338948872752,1.5467962577739198
-122.04,37.96,27.0,NEAR BAY,175000.0,7.858640655620791,6.593044534142437,7.313886831633462,6.436150368369428,1.0427471558267143
-122.05,37.95,27.0,NEAR BAY,182000.0,8.164510268747042,6.674561391814426,7.53689712956617,6.543911845564792,1.431219924472883
-122.05,37.95,20.0,NEAR BAY,190800.0,6.335054251498059,4.68213122712422,5.5093883366279774,4.820281565605037,1.8638010220930255
-122.01,37.95,8.0,NEAR BAY,298200.0,8.260234291607297,6.29156913955832,7.349873704738337,6.2422232654551655,1.9586994448169257
-122.02,37.96,25.0,NEAR BAY,305100.0,7.86940171257709,5.910796644040527,6.841615476477592,5.905361848054571,2.037668574294854
-122.03,37.96,20.0,NEAR BAY,162500.0,7.877397186353287,6.539585955617669,7.04141166379481,6.4425401664681985,1.1340759529436786
-122.03,37.95,14.0,NEAR BAY,220500.0,8.098034756176071,6.677083461247136,7.379008127628304,6.57507584059962,1.428371567531986
-122.02,37.95,25.0,NEAR BAY,208300.0,7.095064377287131,5.564520407322694,6.411818267709897,5.60947179518496,1.2389248040877912
-122.03,37.95,32.0,NEAR BAY,202300.0,7.578656850594762,5.749392985908253,6.690842277418564,5.762051382780177,1.7831390869344437
-122.02,37.95,22.0,NEAR BAY,237000.0,8.168202930236053,6.236369590203704,7.415175109613295,6.2324480165505225,1.8967499164189923
-122.02,37.94,23.0,NEAR BAY,213100.0,8.165363632473982,6.495265555937008,7.290292882446597,6.436150368369428,1.659541499400346
-122.01,37.94,23.0,NEAR BAY,322300.0,8.227375506834035,6.200288943508095,7.200424892944957,6.214608098422191,2.042012223020883
-122.02,37.94,19.0,NEAR BAY,267100.0,8.068716192714781,6.418364935936212,7.183870715062453,6.38856140554563,1.634130525024472
-122.01,37.94,26.0,NEAR BAY,268000.0,7.3901814282264295,5.41610040220442,6.561030665896573,5.3981627015177525,1.9559170553943386
-122.01,37.94,18.0,NEAR BAY,273600.0,7.639161171659173,5.700443573390687,6.843749949006225,5.680172609017068,1.9988955823964478
-122.0,37.95,9.0,INLAND,339200.0,7.703007682479236,5.54907608489522,6.744059186311348,5.480638923341991,2.0559809823001114
-122.01,37.93,25.0,NEAR BAY,330200.0,7.88344635413774,5.817111159963204,6.968850378341948,5.814130531825066,2.1505754528380354
-122.04,37.95,33.0,NEAR BAY,163100.0,7.4109518755836366,5.814130531825066,6.703188113240863,5.796057750765372,1.420840704872474
-122.04,37.94,24.0,NEAR BAY,231400.0,8.653994232908383,6.773080375655535,7.801800401908973,6.790097235513905,1.8914841332672518
-122.05,37.94,22.0,NEAR BAY,227800.0,7.652545692693921,5.872117789475416,6.901737206656574,5.902633333401366,1.7334592272798466
-122.04,37.95,29.0,NEAR BAY,197100.0,6.7650389767805414,4.9344739331306915,5.834810737062605,4.897839799950911,1.743758993172872
-122.05,37.95,22.0,NEAR BAY,144600.0,8.551787836180736,7.101675971619444,7.9391588179567965,6.9957661563048505,1.3480731482996928
-122.03,37.94,21.0,NEAR BAY,279300.0,8.620110725422924,6.655440350367647,7.703007682479236,6.6039438246004725,1.8836851401595085
-122.03,37.93,21.0,NEAR BAY,344800.0,8.45807992692373,6.437751649736401,7.480992162869525,6.423246963533519,1.9589391870246897
-122.05,37.93,5.0,NEAR BAY,266500.0,8.360539381370861,7.050989447068045,7.315883504509785,6.782192056006791,1.6188534468437932
-122.05,37.93,15.0,NEAR BAY,184900.0,8.962391701743002,7.38025578842646,7.992268643270745,7.344072850573066,1.6956156086751528
-122.05,37.92,14.0,NEAR BAY,234700.0,9.450459027496354,7.847371836159788,8.464214266625351,7.7886260656250315,1.742113939337647
-122.02,37.92,26.0,NEAR BAY,351200.0,8.532672762264625,6.46302945692067,7.5352967024440884,6.456769655572163,2.1366839797674264
-122.03,37.92,23.0,NEAR BAY,358800.0,8.107418811719974,6.013715156042802,7.025538314638521,5.976350909297934,2.0261330602714356
-122.01,37.91,21.0,NEAR BAY,367700.0,9.219696466900208,7.146772179452637,8.201385955238608,7.106606137727303,2.161908232208652
-122.03,37.91,29.0,NEAR BAY,275300.0,8.60135049942296,6.77078942390898,7.745435610274381,6.792344427470809,1.7977746748828425
-122.06,37.91,15.0,NEAR BAY,232800.0,8.593042503699674,7.260522598089852,7.665753431861699,7.161622002939187,1.641169110595554
-122.06,37.9,25.0,NEAR BAY,216100.0,8.677609912822142,7.430114138561801,7.8898337513942955,7.349230824613334,1.3082787641351517
-122.06,37.89,21.0,NEAR BAY,114300.0,8.514389264083503,7.372118028337787,7.853993087224244,7.285506548522785,1.4110357530083377
-122.07,37.93,45.0,NEAR BAY,226000.0,7.3427791893318455,5.501258210544727,6.421622267806518,5.476463551931511,1.7960004634853095
-122.07,37.93,25.0,NEAR BAY,252100.0,8.882114044208821,7.3277805384216315,8.09101504171053,7.2682230211595655,1.556733096002072
-122.07,37.92,26.0,NEAR BAY,225000.0,8.261784679514752,6.606650186198215,7.396335293800808,6.529418838262226,1.6921601040053003
-122.08,37.92,28.0,NEAR BAY,250000.0,7.774015077250727,6.152732694704104,6.974478911025045,6.077642243349034,1.696734248818945
-122.08,37.92,26.0,NEAR BAY,264900.0,7.458186157340487,5.583496308781699,6.680854678790215,5.616771097666572,1.9733863403393312
-122.07,37.91,28.0,NEAR BAY,259800.0,7.4570320891223805,5.69035945432406,6.698268054115413,5.69035945432406,1.7982549942216173
-122.07,37.91,33.0,NEAR BAY,292500.0,7.346655163176539,5.627621113690637,6.459904454377535,5.541263545158426,1.5440029896485936
-122.08,37.9,32.0,NEAR BAY,306800.0,6.98100574072173,5.14166355650266,6.18826412308259,5.159055299214529,1.800041742980526
-122.09,37.91,18.0,NEAR BAY,306900.0,9.16711966952162,7.283448228756631,8.156797046675651,7.2305631534092925,2.0905669244632543
